;Project;LongName;Name;AD;CD;TCD;CLOC;TCLOC;PDA;TPDA;LLOC;LOC;TLOC;NG;TLLOC;TNA;TNG;TNM;TNOS;TNPM;NCL;ReuseRate
1798;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.embedded.tomcat;tomcat;0.730769;0.299525;0.299525;694;694;57;57;1623;2679;2679;29;1623;60;29;169;577;95;20;0
1799;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.embedded.undertow;undertow;0.530864;0.236486;0.236486;525;525;43;43;1695;2607;2607;49;1695;70;49;200;607;121;19;0
1800;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.context;context;0.84375;0.512221;0.512221;482;482;27;27;459;1063;1063;13;459;12;13;55;140;27;7;0
1801;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.error;error;0.727273;0.532751;0.532751;122;122;8;8;107;263;263;4;107;2;4;13;37;8;1;0
1802;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.function;function;0.0;0.0;0.8703700000000001;0;47;0;2;0;0;62;0;7;0;0;1;0;1;0;0
1803;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.result;result;0.0;0.0;0.4375;0;84;0;7;0;0;223;0;108;4;2;12;34;6;0;0
1804;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.server;server;0.666667;0.791304;0.791304;91;91;4;4;24;135;135;1;24;0;1;3;1;3;1;0
1805;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.context;context;0.756757;0.45419799999999994;0.45419799999999994;357;357;28;28;429;888;888;10;429;15;10;48;142;31;6;0
1806;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.error;error;0.666667;0.433566;0.433566;124;124;8;8;162;325;325;7;162;2;7;17;58;9;1;0
1807;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.filter;filter;0.642857;0.639831;0.639831;151;151;9;9;85;283;283;4;85;8;4;10;11;9;5;0
1808;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.server;server;0.375;0.381232;0.381232;390;390;27;27;633;1219;1219;41;633;36;41;103;201;73;8;0
1809;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.support;support;0.384615;0.28996900000000003;0.28996900000000003;185;185;5;5;453;739;739;10;453;20;10;45;152;22;8;0
1810;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.servlet.view;view;0.875;0.517857;0.517857;87;87;7;7;81;199;199;1;81;4;1;11;22;6;2;0
1811;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.context.properties.bind.handler;handler;0.384615;0.45192299999999996;0.45192299999999996;94;94;5;5;114;242;242;0;114;2;0;14;24;10;3;0
1812;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.context.properties.bind.validation;validation;0.538462;0.365782;0.365782;124;124;7;7;215;397;397;8;215;8;8;26;70;13;4;0
1813;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.function.client;client;1.0;0.8703700000000001;0.8703700000000001;47;47;2;2;7;62;62;0;7;0;0;1;0;1;0;0
1814;org.springframework.boot/spring-boot-starter-web;org.springframework.boot.web.reactive.result.view;view;0.875;0.4375;0.4375;84;84;7;7;108;223;223;2;108;4;2;12;34;6;2;0
1815;org.springframework/spring-aop;<root_package>;<root_package>;0.0;0.0;0.478425;0;10999;0;667;0;0;26718;0;11991;494;324;1335;4327;1012;0;0
1816;org.springframework/spring-aop;org;org;0.0;0.0;0.478425;0;10999;0;667;0;0;26718;0;11991;494;324;1335;4327;1012;0;0
1817;org.springframework/spring-aop;org.aopalliance;aopalliance;0.0;0.75;0.879808;3;366;0;19;1;5;469;0;50;0;5;10;2;10;0;0
1818;org.springframework/spring-aop;org.springframework;springframework;0.0;0.0;0.471029;0;10633;0;648;0;0;26249;0;11941;494;319;1325;4325;1002;0;0
1819;org.springframework/spring-aop;org.aopalliance.aop;aop;1.0;0.805556;0.805556;58;58;4;4;14;83;83;0;14;0;0;2;2;2;1;28
1820;org.springframework/spring-aop;org.aopalliance.intercept;intercept;1.0;0.897059;0.897059;305;305;15;15;35;381;381;5;35;0;5;8;0;8;0;255
1821;org.springframework/spring-aop;org.springframework.aop;aop;1.0;0.8184279999999999;0.471029;906;10633;50;648;201;1285;26249;13;11941;494;319;1325;4325;1002;5;0
1822;org.springframework/spring-aop;org.springframework.aop.aspectj;aspectj;0.483871;0.33413699999999996;0.355864;1247;2127;75;128;2485;4338;6975;72;3850;153;124;392;1444;285;32;0
1823;org.springframework/spring-aop;org.springframework.aop.config;config;0.366667;0.37700700000000004;0.37700700000000004;587;587;22;22;970;1842;1842;18;970;59;18;77;382;51;17;5
1824;org.springframework/spring-aop;org.springframework.aop.framework;framework;0.7409640000000001;0.44498699999999997;0.475391;2006;3255;123;177;2502;5150;7854;44;3592;140;66;363;1405;260;34;0
1825;org.springframework/spring-aop;org.springframework.aop.interceptor;interceptor;0.87931;0.569677;0.569677;1022;1022;51;51;772;2059;2059;16;772;37;16;82;259;50;16;6
1826;org.springframework/spring-aop;org.springframework.aop.scope;scope;0.666667;0.535604;0.535604;173;173;12;12;150;386;386;5;150;6;5;14;55;14;3;2
1827;org.springframework/spring-aop;org.springframework.aop.support;support;0.646409;0.497154;0.49229399999999995;1485;1629;117;130;1502;3505;3889;33;1680;56;35;235;550;203;35;0
1828;org.springframework/spring-aop;org.springframework.aop.target;target;0.660194;0.558286;0.562651;795;934;68;78;629;1671;1959;36;726;36;42;118;216;101;12;0
1829;org.springframework/spring-aop;org.springframework.aop.aspectj.annotation;annotation;0.712329;0.394201;0.394201;775;775;52;52;1191;2313;2313;49;1191;57;49;114;418;86;19;5
1830;org.springframework/spring-aop;org.springframework.aop.aspectj.autoproxy;autoproxy;1.0;0.376344;0.376344;105;105;1;1;174;324;324;3;174;7;3;16;63;8;3;0
1831;org.springframework/spring-aop;org.springframework.aop.framework.adapter;adapter;0.709677;0.580056;0.580056;413;413;22;22;299;840;840;9;299;9;9;32;85;28;10;0
1832;org.springframework/spring-aop;org.springframework.aop.framework.autoproxy;autoproxy;0.692308;0.5087189999999999;0.513829;671;836;27;32;648;1507;1864;10;791;32;13;74;278;33;10;0
1833;org.springframework/spring-aop;org.springframework.aop.support.annotation;annotation;0.5;0.447205;0.447205;144;144;13;13;178;384;384;2;178;6;2;24;57;23;3;10
1834;org.springframework/spring-aop;org.springframework.aop.target.dynamic;dynamic;0.666667;0.588983;0.588983;139;139;10;10;97;288;288;6;97;8;6;17;30;12;2;0
1835;org.springframework/spring-aop;org.springframework.aop.framework.autoproxy.target;target;0.833333;0.535714;0.535714;165;165;5;5;143;357;357;3;143;6;3;11;47;3;3;0
1836;org.springframework/spring-beans;<root_package>;<root_package>;0.0;0.0;0.462945;0;21020;0;1516;0;0;51724;0;24385;815;633;2453;9874;1961;0;0
1837;org.springframework/spring-beans;org;org;0.0;0.0;0.462945;0;21020;0;1516;0;0;51724;0;24385;815;633;2453;9874;1961;0;0
1838;org.springframework/spring-beans;org.springframework;springframework;0.0;0.0;0.462945;0;21020;0;1516;0;0;51724;0;24385;815;633;2453;9874;1961;0;0
1839;org.springframework/spring-beans;org.springframework.beans;beans;0.79932;0.416156;0.462945;3122;21020;235;1516;4380;8507;51724;132;24385;815;633;2453;9874;1961;45;0
1840;org.springframework/spring-beans;org.springframework.beans.annotation;annotation;1.0;0.5375;0.5375;43;43;3;3;37;91;91;0;37;0;0;2;11;2;1;1
1841;org.springframework/spring-beans;org.springframework.beans.factory;factory;0.957831;0.7274520000000001;0.465554;2210;16043;159;1140;828;3394;39251;51;18417;648;456;1847;7500;1460;16;0
1842;org.springframework/spring-beans;org.springframework.beans.propertyeditors;propertyeditors;0.661417;0.551555;0.551555;1348;1348;84;84;1096;2816;2816;26;1096;43;26;109;364;99;28;19
1843;org.springframework/spring-beans;org.springframework.beans.support;support;0.9;0.504897;0.504897;464;464;54;54;455;1059;1059;19;455;21;19;61;171;54;5;0
1844;org.springframework/spring-beans;org.springframework.beans.factory.annotation;annotation;0.5625;0.38306799999999996;0.38306799999999996;1009;1009;45;45;1625;3021;3021;18;1625;53;18;120;653;77;15;161
1845;org.springframework/spring-beans;org.springframework.beans.factory.config;config;0.789474;0.584422;0.584422;4427;4427;330;330;3148;8674;8674;110;3148;147;110;447;1046;376;43;384
1846;org.springframework/spring-beans;org.springframework.beans.factory.groovy;groovy;0.882353;0.268041;0.268041;260;260;15;15;710;1087;1087;10;710;29;10;57;337;45;8;3
1847;org.springframework/spring-beans;org.springframework.beans.factory.parsing;parsing;0.835938;0.640777;0.640777;990;990;107;107;555;1835;1835;32;555;28;32;105;147;104;18;140
1848;org.springframework/spring-beans;org.springframework.beans.factory.serviceloader;serviceloader;0.6;0.5594060000000001;0.5594060000000001;113;113;6;6;89;243;243;8;89;2;8;11;17;6;4;0
1849;org.springframework/spring-beans;org.springframework.beans.factory.support;support;0.627376;0.36181199999999997;0.36181199999999997;4849;4849;330;330;8553;15158;15158;182;8553;213;182;732;3787;557;65;396
1850;org.springframework/spring-beans;org.springframework.beans.factory.wiring;wiring;0.95;0.570667;0.570667;214;214;19;19;161;432;432;3;161;9;3;17;52;16;3;0
1851;org.springframework/spring-beans;org.springframework.beans.factory.xml;xml;0.754386;0.41767299999999996;0.41767299999999996;1971;1971;129;129;2748;5407;5407;42;2748;146;42;218;1199;144;27;645
1852;org.springframework/spring-context;<root_package>;<root_package>;0.0;0.0;0.501149;0;33573;0;1990;0;0;77490;0;33419;1313;843;3669;11326;2704;0;0
1853;org.springframework/spring-context;org;org;0.0;0.0;0.501149;0;33573;0;1990;0;0;77490;0;33419;1313;843;3669;11326;2704;0;0
1854;org.springframework/spring-context;org.springframework;springframework;0.0;0.0;0.501149;0;33573;0;1990;0;0;77490;0;33419;1313;843;3669;11326;2704;0;0
1855;org.springframework/spring-context;org.springframework.cache;cache;0.8888889999999999;0.769953;0.497891;164;3187;16;163;49;246;7520;5;3214;144;85;403;1079;249;1;0
1856;org.springframework/spring-context;org.springframework.context;context;0.986667;0.840241;0.49758900000000006;1115;11146;74;516;212;1503;25726;19;11254;409;265;1122;4104;765;4;0
1857;org.springframework/spring-context;org.springframework.ejb;ejb;0.0;0.0;0.5189060000000001;0;645;0;24;0;0;1423;0;598;24;15;57;186;27;0;0
1858;org.springframework/spring-context;org.springframework.format;format;1.0;0.8313729999999999;0.466455;212;2204;16;148;43;296;5689;3;2521;94;58;287;692;253;0;0
1859;org.springframework/spring-context;org.springframework.instrument;instrument;0.0;0.0;0.42758999999999997;0;747;0;53;0;0;2091;0;1000;55;30;96;315;89;0;0
